,date,location,mintemp,maxtemp,rainfall,humidity9am,humidity3pm,pressure9am,pressure3pm,temp9am,temp3pm,raintomorrow_offset1day,labels
251,2013-03-06,Albury,14.4,31.3,0.0,65.0,34.0,1019.8,1016.1,20.2,29.9,0,0
252,2013-03-07,Albury,16.6,33.8,0.0,64.0,29.0,1018.5,1015.6,22.0,32.3,0,0
253,2013-03-08,Albury,17.9,34.9,0.0,65.0,24.0,1020.0,1016.1,23.7,33.9,0,0
254,2013-03-09,Albury,18.6,33.0,0.0,65.0,32.0,1019.8,1016.0,22.7,31.8,0,0
255,2013-03-10,Albury,19.7,35.1,0.0,65.0,24.0,1018.6,1015.5,22.5,34.5,0,0
256,2013-03-11,Albury,20.1,35.7,0.0,56.0,32.0,1018.5,1015.5,24.2,33.5,0,0
257,2013-03-12,Albury,19.4,33.7,0.0,66.0,32.0,1019.2,1014.3,23.2,32.9,0,0
258,2013-03-13,Albury,17.7,33.9,0.0,47.0,28.0,1012.3,1007.3,24.3,32.5,0,0
259,2013-03-14,Albury,15.5,30.7,0.0,63.0,26.0,1011.3,1009.6,18.4,28.6,0,0
260,2013-03-15,Albury,13.8,31.7,0.0,64.0,31.0,1015.6,1013.0,19.1,29.2,0,0
261,2013-03-16,Albury,12.0,27.5,0.0,60.0,36.0,1013.1,1011.5,18.0,24.1,0,0
262,2013-03-17,Albury,11.1,23.0,0.2,39.0,26.0,1018.3,1018.1,14.8,21.7,0,0
263,2013-03-18,Albury,7.1,24.1,0.0,55.0,28.0,1022.0,1019.6,13.0,22.7,0,0
264,2013-03-21,Albury,14.9,20.2,2.6,81.0,82.0,1015.7,1009.7,17.8,18.6,1,0
265,2013-03-24,Albury,9.5,28.3,0.0,82.0,29.0,1016.9,1013.1,13.7,27.4,0,0
266,2013-03-28,Albury,18.3,22.2,10.4,84.0,84.0,1013.1,1015.4,22.2,17.1,1,0
267,2013-03-29,Albury,6.6,20.4,19.8,68.0,38.0,1021.1,1018.5,11.2,18.7,1,0
268,2013-03-30,Albury,7.0,21.5,0.2,92.0,53.0,1017.9,1014.2,10.9,19.1,0,0
269,2013-03-31,Albury,10.9,23.0,0.0,72.0,60.0,1013.6,1013.4,15.9,20.1,0,0
270,2013-04-01,Albury,8.4,22.9,0.0,86.0,42.0,1019.3,1016.9,11.8,21.3,0,0
271,2013-04-02,Albury,8.5,23.8,0.0,83.0,49.0,1018.6,1016.5,12.1,22.4,0,0
272,2013-04-03,Albury,8.6,22.5,0.0,61.0,40.0,1021.5,1020.6,14.2,21.6,0,0
273,2013-04-04,Albury,8.9,24.3,0.0,72.0,38.0,1028.2,1025.8,13.1,23.2,0,0
274,2013-04-07,Albury,10.0,26.7,0.0,74.0,37.0,1025.0,1021.1,15.7,25.8,0,0
275,2013-04-08,Albury,11.5,26.0,0.0,67.0,44.0,1026.0,1023.3,17.5,24.4,0,0
276,2013-04-09,Albury,10.7,26.6,0.0,72.0,39.0,1027.3,1022.8,16.7,25.3,0,0
277,2013-04-10,Albury,10.3,27.1,0.0,72.0,38.0,1024.8,1020.6,16.8,26.0,0,0
278,2013-04-11,Albury,10.3,27.6,0.0,76.0,34.0,1023.9,1021.0,17.0,27.3,0,0
279,2013-04-12,Albury,11.4,28.2,0.0,74.0,33.0,1025.2,1021.0,18.0,27.2,0,0
280,2013-04-13,Albury,10.4,26.7,0.0,75.0,32.0,1019.9,1013.9,17.3,26.2,0,0
281,2013-04-14,Albury,14.4,24.8,0.0,80.0,53.0,1013.0,1009.1,17.4,23.3,0,0
282,2013-04-15,Albury,14.5,23.6,0.8,77.0,47.0,1010.6,1009.0,18.9,22.8,0,0
283,2013-04-16,Albury,8.3,23.8,0.0,63.0,43.0,1015.2,1012.9,16.6,22.5,0,0
284,2013-04-17,Albury,8.9,22.2,0.0,69.0,49.0,1016.9,1013.8,15.6,21.1,0,0
285,2013-04-18,Albury,8.6,23.9,0.0,73.0,37.0,1016.3,1014.0,14.8,22.8,0,0
286,2013-04-19,Albury,5.1,17.8,0.0,50.0,41.0,1021.1,1020.0,12.4,16.9,0,0
287,2013-04-20,Albury,2.6,20.3,0.0,55.0,38.0,1019.6,1016.7,14.6,19.6,0,0
288,2013-04-21,Albury,4.0,21.1,0.0,70.0,35.0,1016.3,1010.7,10.6,20.2,0,0
289,2013-04-22,Albury,10.6,14.6,7.0,90.0,79.0,1010.7,1010.3,11.7,14.2,1,0
290,2013-04-23,Albury,10.9,20.0,1.6,85.0,47.0,1014.2,1014.2,13.5,18.2,1,0
291,2013-04-24,Albury,6.0,16.9,0.0,89.0,48.0,1020.8,1019.4,9.9,15.5,0,0
292,2013-04-25,Albury,5.7,20.5,0.0,83.0,48.0,1023.9,1021.4,10.2,19.3,0,0
293,2013-04-28,Albury,7.9,26.5,0.0,66.0,28.0,1017.8,1015.2,16.7,24.9,0,0
294,2013-05-01,Albury,9.3,17.9,0.2,83.0,50.0,1020.9,1019.3,11.9,17.5,0,0
295,2013-05-02,Albury,2.5,18.6,0.0,74.0,38.0,1027.7,1025.4,8.6,16.9,0,0
296,2013-05-03,Albury,1.7,20.6,0.0,79.0,35.0,1027.4,1020.9,9.1,20.4,0,0
297,2013-05-04,Albury,6.6,19.7,0.4,81.0,38.0,1021.9,1020.4,12.4,19.0,0,0
298,2013-05-05,Albury,1.6,17.9,0.0,66.0,35.0,1025.8,1022.6,9.3,16.3,0,0
299,2013-05-06,Albury,2.5,18.6,0.0,66.0,37.0,1027.2,1023.2,9.3,17.9,0,0
300,2013-05-16,Albury,9.1,14.0,1.4,90.0,76.0,1010.7,1009.9,9.4,12.2,1,0
301,2013-05-17,Albury,3.5,14.9,1.6,100.0,71.0,1015.9,1014.4,7.8,14.6,1,0
302,2013-05-18,Albury,1.4,13.1,0.0,100.0,62.0,1018.0,1016.0,5.6,12.4,0,0
303,2013-05-19,Albury,0.6,15.0,0.2,100.0,63.0,1020.4,1018.0,5.0,13.3,0,0
304,2013-05-20,Albury,2.9,14.6,1.4,99.0,72.0,1020.3,1016.0,8.5,14.3,1,0
305,2013-05-21,Albury,5.3,14.9,1.0,100.0,55.0,1018.1,1015.8,6.9,14.3,0,0
306,2013-05-24,Albury,1.4,17.4,0.0,75.0,40.0,1024.2,1021.8,7.8,17.0,0,0
307,2013-05-31,Albury,11.2,17.6,16.0,100.0,82.0,1026.2,1022.7,13.9,17.0,1,0
308,2013-06-01,Albury,10.3,15.4,19.4,99.0,98.0,1015.9,1011.5,14.6,15.3,1,0
309,2013-06-02,Albury,11.4,17.3,53.4,68.0,48.0,1013.4,1015.3,12.3,16.9,1,0
310,2013-06-07,Albury,8.5,16.9,1.2,95.0,64.0,1020.1,1021.5,12.0,15.1,1,0
311,2013-06-08,Albury,1.7,14.6,1.0,100.0,65.0,1031.3,1029.3,7.2,13.4,0,0
312,2013-06-12,Albury,4.9,11.8,15.0,100.0,100.0,1011.4,1008.4,10.0,11.5,1,0
313,2013-06-23,Albury,-0.4,14.1,0.0,89.0,51.0,1031.2,1027.8,4.3,13.9,0,0
314,2013-07-05,Albury,8.4,12.2,0.0,73.0,56.0,1011.7,1014.0,9.0,11.5,0,0
315,2013-07-06,Albury,4.8,13.3,1.6,83.0,60.0,1021.6,1019.8,7.8,12.7,1,0
316,2013-07-07,Albury,6.1,13.0,2.2,91.0,74.0,1028.1,1027.4,8.2,11.5,1,0
317,2013-07-08,Albury,4.6,13.9,2.6,100.0,61.0,1033.4,1032.5,7.6,13.2,1,0
318,2013-07-15,Albury,11.1,14.6,5.0,86.0,89.0,1022.1,1020.9,13.7,14.0,1,0
319,2013-07-16,Albury,10.1,15.5,2.4,100.0,85.0,1024.6,1022.3,11.2,14.5,1,0
320,2013-07-17,Albury,11.1,18.0,2.0,100.0,78.0,1022.1,1018.8,13.1,17.1,1,0
321,2013-07-18,Albury,12.1,20.5,0.0,73.0,69.0,1019.1,1013.7,16.1,19.1,0,0
322,2013-07-19,Albury,13.5,17.3,33.6,83.0,69.0,1010.3,1008.7,15.2,15.7,1,0
323,2013-07-20,Albury,8.3,11.9,4.4,89.0,78.0,1006.5,1005.2,9.7,8.8,1,0
324,2013-07-21,Albury,4.5,11.2,7.2,92.0,65.0,1016.6,1014.9,4.7,9.2,1,0
325,2013-07-22,Albury,4.4,11.7,0.0,76.0,73.0,1018.6,1017.5,7.6,10.2,0,0
326,2013-07-23,Albury,3.4,12.4,0.6,100.0,73.0,1023.7,1023.8,6.6,12.2,0,0
327,2013-07-24,Albury,1.9,14.7,0.0,100.0,56.0,1030.7,1028.9,3.6,14.0,0,0
328,2013-07-25,Albury,0.8,11.3,0.0,100.0,73.0,1031.1,1028.4,4.0,11.1,0,0
329,2013-07-26,Albury,3.5,12.8,0.0,98.0,63.0,1029.4,1027.2,5.9,11.7,0,0
330,2013-08-04,Albury,6.3,13.1,1.0,89.0,62.0,1015.3,1015.6,8.4,12.0,0,0
331,2013-08-05,Albury,7.4,13.3,1.6,96.0,85.0,1017.6,1014.5,8.1,11.7,1,0
332,2013-08-06,Albury,8.0,13.6,2.8,74.0,68.0,1009.2,1010.0,12.5,13.1,1,0
333,2013-08-07,Albury,3.4,11.5,0.4,94.0,89.0,1014.4,1010.7,7.6,10.2,0,0
334,2013-08-08,Albury,5.9,15.9,8.2,81.0,55.0,1014.4,1015.0,8.4,13.8,1,0
335,2013-08-09,Albury,2.6,11.2,0.0,95.0,85.0,1019.8,1016.6,7.2,10.4,0,0
336,2013-08-12,Albury,5.8,14.9,17.2,94.0,54.0,1004.3,1006.0,12.7,13.0,1,0
337,2013-08-13,Albury,4.6,14.5,1.2,79.0,57.0,1015.8,1014.9,9.1,12.6,1,0
338,2013-08-14,Albury,7.4,18.4,0.0,65.0,58.0,1011.6,1005.9,11.8,15.7,0,0
339,2013-08-15,Albury,1.8,14.1,6.6,84.0,60.0,1022.8,1021.5,6.5,13.3,1,0
340,2013-08-16,Albury,2.1,16.2,0.0,100.0,45.0,1021.4,1012.2,6.4,16.1,0,0
341,2013-08-17,Albury,6.4,14.4,3.8,78.0,58.0,1010.9,1011.5,10.4,14.0,1,0
342,2013-08-18,Albury,4.7,18.3,0.6,79.0,43.0,1015.2,1009.7,9.1,18.1,0,0
343,2013-08-19,Albury,6.6,11.3,6.0,85.0,72.0,1013.0,1011.1,7.8,8.3,1,0
344,2013-08-20,Albury,1.5,10.7,9.8,86.0,63.0,1017.6,1016.2,4.8,9.8,1,0
345,2013-08-21,Albury,2.2,11.0,0.2,94.0,67.0,1018.4,1015.5,6.4,10.4,0,0
346,2013-08-22,Albury,6.4,11.9,4.2,89.0,85.0,1012.6,1010.6,8.7,10.7,1,0
347,2013-08-23,Albury,8.6,12.3,8.8,94.0,94.0,1011.6,1011.9,10.1,11.4,1,0
348,2013-08-26,Albury,9.5,17.1,0.0,76.0,61.0,1025.9,1023.4,12.2,16.3,0,0
349,2013-08-27,Albury,8.1,17.8,0.4,91.0,60.0,1023.9,1019.7,10.6,17.2,0,0
350,2013-08-28,Albury,5.4,20.8,0.0,91.0,59.0,1022.1,1018.5,11.3,19.7,0,0
351,2013-08-29,Albury,9.8,20.0,2.8,84.0,51.0,1018.8,1011.4,15.0,19.4,1,0
352,2013-08-30,Albury,10.2,18.5,3.6,67.0,61.0,1016.5,1015.0,14.9,17.2,1,0
353,2013-08-31,Albury,6.1,20.7,0.2,88.0,45.0,1022.3,1020.8,12.5,20.2,0,0
354,2013-09-01,Albury,5.3,22.2,0.0,80.0,53.0,1028.5,1025.8,12.1,20.7,0,0
355,2013-09-04,Albury,7.5,23.7,0.0,82.0,51.0,1031.8,1026.8,15.0,22.7,0,0
356,2013-09-05,Albury,11.9,22.6,0.0,79.0,51.0,1027.8,1024.5,17.0,21.7,0,0
357,2013-09-06,Albury,13.6,20.9,0.0,82.0,61.0,1026.6,1023.4,16.7,20.8,0,0
358,2013-09-09,Albury,7.9,23.4,0.0,73.0,47.0,1019.1,1010.2,12.6,22.0,0,0
359,2013-09-10,Albury,12.5,17.5,0.0,80.0,54.0,1008.1,1006.8,14.1,17.4,0,0
360,2013-09-11,Albury,6.2,16.0,0.4,79.0,64.0,1013.7,1012.0,9.8,14.5,0,0
361,2013-09-14,Albury,6.4,19.3,0.8,73.0,53.0,1015.1,1013.0,12.9,17.4,0,0
362,2013-09-15,Albury,3.7,20.3,0.2,84.0,48.0,1018.6,1014.6,11.7,19.3,0,0
363,2013-09-16,Albury,7.7,13.6,3.2,93.0,99.0,1012.7,1006.8,10.9,12.1,1,0
364,2013-09-17,Albury,10.8,18.4,37.4,100.0,82.0,1002.2,999.6,13.4,16.5,1,0
365,2013-09-18,Albury,11.2,18.7,0.2,92.0,76.0,1003.0,999.6,13.3,16.0,0,0
366,2013-09-19,Albury,7.7,14.0,1.2,79.0,67.0,1008.7,1007.6,9.7,12.8,1,0
367,2013-09-20,Albury,7.3,14.9,2.0,87.0,72.0,1009.1,1010.7,9.4,13.6,1,0
368,2013-09-21,Albury,5.2,17.6,0.4,100.0,47.0,1016.8,1014.1,9.7,17.2,0,0
369,2013-09-22,Albury,5.8,20.4,0.2,94.0,56.0,1015.5,1010.6,9.6,19.7,0,0
370,2013-09-23,Albury,6.1,23.9,0.2,77.0,47.0,1011.0,1006.0,14.2,23.0,0,0
371,2013-09-24,Albury,14.2,22.3,0.0,63.0,47.0,1004.4,1005.2,16.9,21.5,0,0
372,2013-09-25,Albury,10.6,24.0,0.2,68.0,44.0,1009.0,1007.4,18.0,23.7,0,0
373,2013-09-26,Albury,10.3,16.7,0.8,84.0,50.0,1006.6,1011.3,10.3,15.0,0,0
374,2013-09-27,Albury,2.6,18.5,3.6,74.0,43.0,1020.8,1015.5,10.7,18.2,1,0
375,2013-09-28,Albury,7.4,16.9,0.0,64.0,46.0,1013.7,1012.6,12.8,15.3,0,0
376,2013-09-29,Albury,3.7,20.0,0.0,75.0,51.0,1018.6,1015.6,11.6,19.7,0,0
377,2013-09-30,Albury,7.0,26.4,0.0,70.0,42.0,1014.4,1007.0,15.8,25.6,0,0
378,2013-10-01,Albury,15.8,17.2,1.6,87.0,56.0,1002.9,1008.0,16.3,15.7,1,0
379,2013-10-02,Albury,3.7,19.7,4.0,64.0,41.0,1014.2,1006.1,13.3,19.2,1,0
380,2013-10-03,Albury,6.8,16.5,1.0,64.0,48.0,1016.3,1017.8,11.3,16.0,0,0
381,2013-10-04,Albury,3.2,18.9,0.0,74.0,48.0,1024.0,1019.7,10.6,18.2,0,0
382,2013-10-05,Albury,5.5,21.7,0.0,83.0,50.0,1018.4,1013.2,12.5,19.9,0,0
383,2013-10-08,Albury,5.6,20.6,0.0,69.0,48.0,1016.6,1016.1,13.4,19.7,0,0
384,2013-10-09,Albury,5.6,24.3,0.0,83.0,45.0,1019.9,1015.2,11.9,23.2,0,0
385,2013-10-15,Albury,2.5,20.1,0.0,81.0,42.0,1024.5,1020.9,9.3,18.2,0,0
386,2013-10-16,Albury,3.8,25.5,0.0,75.0,21.0,1017.4,1009.8,11.2,24.4,0,0
387,2013-10-17,Albury,11.2,17.7,0.0,62.0,43.0,1006.3,1012.0,13.9,14.8,0,0
388,2013-10-18,Albury,0.8,18.9,0.0,72.0,40.0,1027.1,1025.3,8.6,17.9,0,0
389,2013-10-19,Albury,3.6,24.7,0.0,75.0,26.0,1027.2,1021.7,12.7,23.7,0,0
390,2013-10-20,Albury,7.4,29.7,0.0,67.0,29.0,1019.4,1014.6,13.9,28.8,0,0
391,2013-10-21,Albury,10.8,27.6,0.0,64.0,45.0,1013.7,1012.1,18.8,26.6,0,0
392,2013-10-24,Albury,7.9,16.5,0.4,62.0,37.0,1017.6,1019.2,10.1,14.2,0,0
393,2013-10-25,Albury,2.1,17.5,0.0,64.0,45.0,1025.5,1022.8,10.0,15.7,0,0
394,2013-10-26,Albury,5.0,19.7,0.0,61.0,46.0,1024.2,1022.3,12.9,18.7,0,0
395,2013-10-27,Albury,5.3,21.3,0.0,68.0,36.0,1023.8,1020.6,11.9,20.3,0,0
396,2013-10-28,Albury,10.6,24.6,0.0,65.0,50.0,1017.8,1012.1,16.0,21.6,0,0
397,2013-10-29,Albury,9.4,22.6,0.0,54.0,48.0,1009.6,1011.3,17.9,19.9,0,0
398,2013-10-30,Albury,6.0,23.5,0.0,61.0,34.0,1020.4,1017.9,13.6,22.0,0,0
399,2013-10-31,Albury,6.3,25.2,0.0,70.0,28.0,1021.0,1018.8,14.9,24.3,0,0
400,2013-11-01,Albury,7.6,27.9,0.0,69.0,24.0,1022.2,1018.1,15.8,27.3,0,0
401,2013-11-02,Albury,8.6,27.9,0.0,65.0,45.0,1017.8,1015.0,16.8,23.9,0,0
402,2013-11-03,Albury,10.1,21.1,0.0,67.0,34.0,1013.1,1016.0,16.1,19.5,0,0
403,2013-11-04,Albury,3.1,20.3,0.0,46.0,33.0,1026.0,1024.6,11.9,19.0,0,0
404,2013-11-05,Albury,6.3,25.6,0.0,58.0,18.0,1027.9,1023.3,13.5,23.4,0,0
405,2013-11-06,Albury,6.9,29.6,0.0,58.0,13.0,1021.7,1016.1,16.8,28.7,0,0
406,2013-11-07,Albury,8.9,34.3,0.0,48.0,22.0,1014.9,1009.4,18.8,33.2,0,0
407,2013-11-08,Albury,17.7,30.9,0.0,62.0,23.0,1006.4,1002.9,22.3,30.0,0,0
408,2013-11-09,Albury,9.3,21.9,0.0,62.0,35.0,1012.0,1011.9,14.9,19.6,0,0
409,2013-11-10,Albury,10.5,21.3,0.0,52.0,50.0,1018.0,1015.8,14.0,19.4,0,0
410,2013-11-11,Albury,10.6,17.1,5.8,57.0,61.0,1020.7,1019.0,14.1,15.9,1,0
411,2013-11-12,Albury,12.1,18.6,4.4,75.0,65.0,1015.0,1011.4,14.3,17.1,1,0
412,2013-11-13,Albury,10.1,17.2,0.4,86.0,55.0,1015.7,1015.1,11.0,15.3,0,0
413,2013-11-14,Albury,8.2,21.5,0.0,69.0,48.0,1016.4,1014.9,14.4,19.7,0,0
414,2013-11-15,Albury,5.1,25.1,0.0,69.0,34.0,1016.5,1013.8,13.4,23.4,0,0
415,2013-11-16,Albury,12.4,26.0,0.0,55.0,32.0,1016.0,1012.7,17.4,24.3,0,0
416,2013-11-17,Albury,9.1,27.2,0.0,61.0,35.0,1017.6,1013.9,16.7,23.6,0,0
417,2013-11-18,Albury,9.5,28.4,0.0,58.0,33.0,1016.2,1011.8,19.0,27.1,0,0
418,2013-11-19,Albury,10.2,31.1,0.0,55.0,24.0,1013.4,1008.5,19.8,30.2,0,0
419,2013-11-20,Albury,11.3,33.7,0.0,57.0,14.0,1009.9,1005.9,21.2,33.2,0,0
420,2013-11-21,Albury,16.8,27.2,0.0,63.0,50.0,1010.3,1007.7,19.5,25.0,0,0
421,2013-11-22,Albury,10.6,27.1,0.0,54.0,21.0,1007.6,1005.4,19.5,26.0,0,0
422,2013-11-23,Albury,8.1,23.7,0.0,54.0,36.0,1006.9,1004.2,17.6,22.4,0,0
423,2013-11-24,Albury,8.6,26.1,0.0,58.0,29.0,1008.1,1005.7,16.5,24.5,0,0
424,2013-11-25,Albury,11.5,26.7,0.0,50.0,30.0,1010.7,1009.3,19.4,25.2,0,0
425,2013-11-26,Albury,8.2,29.7,0.0,49.0,25.0,1016.7,1012.8,16.7,28.1,0,0
426,2013-11-27,Albury,10.5,32.6,0.0,58.0,22.0,1016.5,1012.6,19.8,30.5,0,0
427,2013-11-28,Albury,14.2,35.4,0.0,56.0,13.0,1008.3,1002.8,23.1,31.9,0,0
428,2013-11-29,Albury,13.1,25.6,0.0,37.0,27.0,1008.6,1008.6,19.1,25.0,0,0
429,2013-11-30,Albury,9.0,27.5,0.0,41.0,16.0,1018.9,1017.1,16.2,24.9,0,0
430,2013-12-01,Albury,9.9,30.4,0.0,46.0,23.0,1022.9,1019.8,20.6,29.1,0,0
431,2013-12-02,Albury,15.6,34.4,0.0,38.0,19.0,1020.4,1015.2,24.7,33.0,0,0
432,2013-12-03,Albury,15.1,37.1,0.0,47.0,15.0,1013.9,1009.3,25.8,34.8,0,0
433,2013-12-04,Albury,21.5,23.7,0.0,62.0,93.0,1004.0,1002.3,22.9,18.3,0,0
434,2013-12-05,Albury,10.1,17.5,29.4,90.0,60.0,1000.8,1001.3,10.1,14.6,1,0
435,2013-12-06,Albury,5.8,20.4,3.2,62.0,32.0,1015.4,1015.9,11.8,19.4,1,0
436,2013-12-07,Albury,7.7,26.1,0.0,63.0,28.0,1020.9,1018.3,15.5,24.8,0,0
437,2013-12-08,Albury,10.2,32.1,0.0,55.0,20.0,1016.7,1011.3,18.4,30.4,0,0
438,2013-12-09,Albury,18.1,30.4,0.0,56.0,31.0,1006.2,1001.4,22.1,29.2,0,0
439,2013-12-10,Albury,12.1,22.4,0.0,60.0,35.0,1008.7,1008.1,15.0,20.0,0,0
440,2013-12-11,Albury,10.9,24.5,0.0,43.0,33.0,1010.0,1008.8,17.5,22.0,0,0
441,2013-12-12,Albury,9.9,27.6,0.0,55.0,22.0,1012.6,1009.8,17.7,26.4,0,0
442,2013-12-13,Albury,11.2,30.2,0.0,47.0,29.0,1012.9,1010.5,19.6,28.9,0,0
443,2013-12-14,Albury,14.4,29.5,0.0,56.0,19.0,1014.9,1013.2,21.3,28.4,0,0
444,2013-12-15,Albury,12.8,31.1,0.0,48.0,31.0,1018.0,1014.7,20.1,28.5,0,0
445,2013-12-16,Albury,15.8,32.9,0.0,51.0,28.0,1018.1,1015.1,23.2,31.5,0,0
446,2013-12-17,Albury,16.9,34.0,0.0,54.0,29.0,1019.5,1016.3,24.7,31.8,0,0
447,2013-12-18,Albury,18.8,37.6,0.0,41.0,17.0,1020.2,1016.2,27.0,36.4,0,0
448,2013-12-19,Albury,19.2,39.7,0.0,34.0,17.0,1018.3,1013.5,29.9,39.2,0,0
449,2013-12-20,Albury,22.2,40.7,0.2,45.0,14.0,1015.1,1009.9,28.6,39.2,0,0
450,2013-12-21,Albury,23.7,40.5,0.0,40.0,12.0,1012.0,1008.0,26.9,38.8,0,0
451,2013-12-22,Albury,25.2,36.4,0.0,36.0,22.0,1007.7,1006.6,29.4,35.0,0,0
452,2013-12-23,Albury,18.3,23.9,5.2,93.0,68.0,1010.7,1011.0,18.3,20.8,1,0
453,2013-12-24,Albury,11.6,29.1,13.0,75.0,24.0,1017.8,1015.2,17.6,26.6,1,0
454,2013-12-25,Albury,15.7,29.1,0.0,64.0,44.0,1016.0,1013.3,20.3,26.3,0,0
455,2013-12-26,Albury,14.9,30.8,0.0,61.0,28.0,1013.4,1008.7,22.4,29.8,0,0
456,2013-12-27,Albury,14.0,32.5,1.4,57.0,25.0,1011.1,1007.7,20.8,30.8,1,0
457,2013-12-28,Albury,14.4,37.1,0.0,57.0,18.0,1008.3,1003.7,23.2,34.7,0,0
458,2013-12-29,Albury,16.1,30.9,0.0,27.0,14.0,1011.8,1010.6,19.9,27.9,0,0
459,2013-12-30,Albury,11.7,30.9,0.0,50.0,18.0,1014.0,1010.4,20.3,29.3,0,0
460,2013-12-31,Albury,10.4,31.4,0.0,43.0,14.0,1013.3,1011.5,19.7,30.5,0,0
461,2014-01-01,Albury,12.0,27.4,0.0,56.0,38.0,1011.1,1008.6,20.3,25.9,0,0
462,2014-01-02,Albury,16.7,27.7,0.0,61.0,22.0,1006.1,1005.8,22.3,26.4,0,0
463,2014-01-03,Albury,18.9,30.6,0.2,40.0,32.0,1003.1,999.1,22.3,27.5,0,0
464,2014-01-04,Albury,13.1,25.6,0.0,46.0,28.0,1006.8,1005.7,16.8,24.2,0,0
465,2014-01-05,Albury,8.4,29.4,0.0,50.0,24.0,1009.4,1004.5,18.7,28.9,0,0
466,2014-01-06,Albury,12.1,23.7,0.0,42.0,27.0,1013.2,1013.4,16.0,23.0,0,0
467,2014-01-07,Albury,9.8,27.5,0.0,43.0,23.0,1019.5,1016.4,16.7,25.2,0,0
468,2014-01-08,Albury,14.2,30.4,0.0,42.0,26.0,1021.0,1017.1,18.9,28.3,0,0
469,2014-01-09,Albury,16.9,29.0,0.0,48.0,38.0,1020.8,1019.1,21.1,26.8,0,0
470,2014-01-12,Albury,18.8,38.9,0.0,37.0,13.0,1016.4,1013.1,27.0,37.5,0,0
471,2014-01-13,Albury,17.1,39.0,0.0,46.0,17.0,1017.6,1013.8,26.4,36.9,0,0
472,2014-01-14,Albury,18.6,41.2,0.0,44.0,19.0,1018.3,1014.5,26.9,39.0,0,0
473,2014-01-15,Albury,21.0,41.8,0.0,47.0,15.0,1019.4,1015.1,28.7,40.6,0,0
474,2014-01-16,Albury,23.0,43.6,0.0,34.0,12.0,1016.6,1012.2,31.8,41.7,0,0
475,2014-01-17,Albury,21.7,42.6,0.0,37.0,11.0,1012.7,1007.9,29.6,41.5,0,0
476,2014-01-18,Albury,22.0,41.2,0.0,27.0,15.0,1008.9,1006.2,32.1,38.9,0,0
477,2014-01-19,Albury,21.3,37.9,0.0,50.0,21.0,1008.1,1003.9,26.5,36.4,0,0
478,2014-01-20,Albury,19.0,34.2,0.0,55.0,25.0,1007.4,1004.5,24.5,31.6,0,0
479,2014-01-21,Albury,17.9,33.2,0.0,54.0,26.0,1008.6,1006.3,23.4,30.1,0,0
480,2014-01-22,Albury,15.8,33.3,0.0,43.0,20.0,1016.7,1014.7,21.4,31.0,0,0
481,2014-01-23,Albury,16.2,34.5,0.0,45.0,23.0,1020.0,1014.8,22.4,32.1,0,0
482,2014-01-24,Albury,20.1,23.4,2.8,84.0,86.0,1010.8,1006.7,20.5,20.7,1,0
483,2014-01-25,Albury,13.3,25.9,31.0,52.0,33.0,1014.3,1014.4,17.8,24.3,1,0
484,2014-01-26,Albury,12.4,29.4,0.0,53.0,24.0,1021.8,1019.5,18.1,26.4,0,0
485,2014-01-27,Albury,14.8,32.7,0.0,52.0,27.0,1021.4,1018.1,22.4,30.7,0,0
486,2014-01-28,Albury,16.4,36.6,0.0,63.0,22.0,1018.4,1013.4,22.7,34.5,0,0
487,2014-01-29,Albury,18.8,40.6,0.0,51.0,18.0,1015.2,1011.1,26.7,39.3,0,0
488,2014-01-30,Albury,20.6,39.7,0.0,49.0,17.0,1015.3,1012.0,26.6,37.2,0,0
489,2014-01-31,Albury,21.8,41.7,0.0,50.0,16.0,1011.8,1008.3,28.6,40.8,0,0
490,2014-02-01,Albury,23.2,41.6,0.0,51.0,15.0,1010.9,1007.4,28.0,40.2,0,0
491,2014-02-02,Albury,20.7,41.1,0.0,43.0,14.0,1010.1,1006.7,27.5,39.7,0,0
492,2014-02-03,Albury,20.5,40.5,0.0,34.0,17.0,1010.1,1006.7,30.8,38.2,0,0
493,2014-02-04,Albury,21.0,31.9,1.2,25.0,24.0,1014.3,1014.1,22.3,30.3,1,0
494,2014-02-05,Albury,16.7,30.9,0.0,45.0,26.0,1020.9,1017.2,19.9,28.7,0,0
495,2014-02-06,Albury,16.6,33.7,0.0,46.0,27.0,1018.4,1013.0,20.1,30.5,0,0
496,2014-02-07,Albury,16.7,36.8,0.0,57.0,18.0,1014.5,1011.4,23.1,34.9,0,0
497,2014-02-08,Albury,18.4,40.1,0.0,49.0,13.0,1014.9,1011.4,25.3,38.3,0,0
498,2014-02-09,Albury,18.8,42.0,0.0,31.0,10.0,1014.7,1010.4,29.4,40.8,0,0
499,2014-02-10,Albury,18.6,36.8,0.0,46.0,19.0,1015.2,1012.3,23.5,35.1,0,0
500,2014-02-11,Albury,13.9,36.9,0.0,56.0,17.0,1014.5,1010.6,20.2,35.0,0,0
501,2014-02-12,Albury,17.0,36.2,0.0,54.0,24.0,1013.8,1011.4,22.2,34.4,0,0
502,2014-02-13,Albury,21.8,31.2,0.0,57.0,39.0,1012.1,1009.1,24.9,29.9,0,0
503,2014-02-14,Albury,21.3,30.6,0.0,62.0,33.0,1006.1,1003.5,24.0,30.1,0,0
